point,area,type,months,total1,total2,monthly1,monthly2,total3
嘉義市西區垂楊國民小學附設幼兒園,嘉義市,公立,9.5,29915,200,3149,21,29915
嘉義市西區大同國民小學附設幼兒園,嘉義市,公立,9.5,29915,0,3149,0,29915
嘉義市西區育人國民小學附設幼兒園,嘉義市,公立,9.5,29915,0,3149,0,29915
國立嘉義大學附設實驗國民小學附設幼兒園,嘉義市,公立,9.5,29915,0,3149,0,29915
國立嘉義特殊教育學校幼兒部,嘉義市,公立,9.5,2000,200,211,21,2000
戴德森醫療財團法人職工福利委員會附設嘉義市私立嘉基幼兒園,嘉義市,準公共化,12,103212,41400,8601,3450,103212
私立東吳高級工業家事職業學校附設嘉義市幼兒園,嘉義市,私立,12,123000,36000,10250,3000,123000
財團法人中華基督教嘉義浸信會附設嘉義市私立慈光幼兒園,嘉義市,準公共化,12,129000,0,10750,0,129000
財團法人台灣聖公會附設嘉義市私立聖彼得幼兒園,嘉義市,私立,12,102450,0,8538,0,102450
財團法人嘉義市私立榮光幼兒園,嘉義市,準公共化,12,105948,0,8829,0,105948
財團法人天主教會嘉義教區附設嘉義市私立仁愛幼兒園,嘉義市,準公共化,12,108096,9000,9008,750,108096
財團法人天主教會嘉義教區附設嘉義市私立景仁幼兒園,嘉義市,準公共化,12,125952,9000,10496,750,125952
財團法人天主教會嘉義教區附設嘉義市私立正義幼兒園,嘉義市,準公共化,12,110000,9000,9167,750,110000
財團法人天主教聖言會附設嘉義市私立輔仁幼兒園,嘉義市,私立,12,87240,14400,7270,1200,87240
